-7.516179 -0.284693 -2.140319 1601262858.172882
-7.544502 -0.287319 -2.160055 1601262858.197855
-7.572825 -0.289946 -2.179792 1601262858.222828
-7.601148 -0.292573 -2.199528 1601262858.247801
-7.629470 -0.295200 -2.219264 1601262858.297746
-7.657793 -0.297827 -2.239000 1601262858.322719
-7.686116 -0.300454 -2.258736 1601262858.347692
-7.714439 -0.303081 -2.278473 1601262858.372665
-7.742762 -0.305707 -2.298209 1601262858.397638
-7.771085 -0.308334 -2.317945 1601262858.447584
-7.799408 -0.310961 -2.337681 1601262858.477552
-7.827731 -0.313588 -2.357417 1601262858.497530
-7.856054 -0.316215 -2.377153 1601262858.522503
-7.884377 -0.318842 -2.396890 1601262858.547476
-7.912700 -0.321468 -2.416626 1601262858.597422
-7.941023 -0.324095 -2.436362 1601262858.622395
-7.969346 -0.326722 -2.456098 1601262858.672340
-7.997669 -0.329349 -2.475834 1601262858.697314
-8.025992 -0.331976 -2.495571 1601262858.747261
-8.054315 -0.334603 -2.515307 1601262858.772234
-8.082638 -0.337229 -2.535043 1601262858.802203
-8.110961 -0.339856 -2.554779 1601262858.822181
-8.139284 -0.342483 -2.574515 1601262858.847155
-8.167607 -0.345110 -2.594251 1601262858.897102
-8.195930 -0.347737 -2.613988 1601262858.922076
-8.224253 -0.350364 -2.633724 1601262858.947049
-8.252576 -0.352991 -2.653460 1601262858.967028
-8.280898 -0.355617 -2.673196 1601262858.992002
-8.309221 -0.358244 -2.692932 1601262859.041949
-8.337544 -0.360871 -2.712668 1601262859.071917
-8.365867 -0.363498 -2.732405 1601262859.096890
-8.394190 -0.366125 -2.752141 1601262859.126858
-8.422513 -0.368752 -2.771877 1601262859.146837
-8.450836 -0.371378 -2.791613 1601262859.196746
-8.479159 -0.374005 -2.811349 1601262859.216722
-8.507482 -0.376632 -2.831086 1601262859.241692
-8.535805 -0.379259 -2.850822 1601262859.266662
-8.564128 -0.381886 -2.870558 1601262859.316602
-8.592451 -0.384513 -2.890294 1601262859.341571
-8.620774 -0.387140 -2.910030 1601262859.366541
-8.649097 -0.389766 -2.929766 1601262859.391511
-8.677420 -0.392393 -2.949503 1601262859.416481
-8.705743 -0.395020 -2.969239 1601262859.466421
-8.734066 -0.397647 -2.988975 1601262859.491391
-8.762389 -0.400274 -3.008711 1601262859.516361
-8.790712 -0.402901 -3.028447 1601262859.541331
-8.819035 -0.405527 -3.048184 1601262859.591271
-8.847358 -0.408154 -3.067920 1601262859.616241
-8.875681 -0.410781 -3.087656 1601262859.641211
-8.904004 -0.413408 -3.107392 1601262859.666181
-8.932327 -0.416035 -3.127128 1601262859.716237
-8.960649 -0.418662 -3.146864 1601262859.741211
-8.988972 -0.421289 -3.166601 1601262859.771180
-9.017295 -0.423915 -3.186337 1601262859.791159
-9.045618 -0.426542 -3.206073 1601262859.816133
-9.073941 -0.429169 -3.225809 1601262859.866081
-9.102264 -0.431796 -3.245545 1601262859.891055
-9.130587 -0.434423 -3.265281 1601262859.916029
-9.158910 -0.437050 -3.285018 1601262859.941003
-9.187233 -0.439676 -3.304754 1601262859.965977
-9.215556 -0.442303 -3.324490 1601262860.015925
-9.243879 -0.444930 -3.344226 1601262860.040900
-9.272202 -0.447557 -3.363962 1601262860.065874
-9.300525 -0.450184 -3.383699 1601262860.090848
-9.328848 -0.452811 -3.403435 1601262860.115822
-9.357171 -0.455438 -3.423171 1601262860.165770
-9.385494 -0.458064 -3.442907 1601262860.190694
-9.413817 -0.460691 -3.462643 1601262860.215667
-9.442140 -0.463318 -3.482379 1601262860.270608
-9.470463 -0.465945 -3.502116 1601262860.290586
-9.498786 -0.468572 -3.521852 1601262860.340532
-9.527109 -0.471199 -3.541588 1601262860.365505
-9.555432 -0.473825 -3.561324 1601262860.390478
-9.583755 -0.476452 -3.581060 1601262860.420445
-9.612077 -0.479079 -3.600796 1601262860.440424
-9.640400 -0.481706 -3.620533 1601262860.490370
-9.668723 -0.484333 -3.640269 1601262860.515343
-9.697046 -0.486960 -3.660005 1601262860.540316
-9.725369 -0.489586 -3.679741 1601262860.565289
-9.753692 -0.492213 -3.699477 1601262860.615235
-9.782015 -0.494840 -3.719214 1601262860.640208
-9.810338 -0.497467 -3.738950 1601262860.665181
-9.838661 -0.500094 -3.758686 1601262860.690225
-9.866984 -0.502721 -3.778422 1601262860.735180
-9.895307 -0.505348 -3.798158 1601262860.760155
-9.923630 -0.507974 -3.817894 1601262860.785131
-9.951953 -0.510601 -3.837631 1601262860.810106
-9.980276 -0.513228 -3.857367 1601262860.835081
-10.008599 -0.515855 -3.877103 1601262860.885031
-10.036922 -0.518482 -3.896839 1601262860.910006
-10.065245 -0.521109 -3.916575 1601262860.934981
-10.093568 -0.523735 -3.936312 1601262860.959956
-10.121891 -0.526362 -3.956048 1601262860.984932
-10.150214 -0.528989 -3.975784 1601262861.034882
-10.178537 -0.531616 -3.995520 1601262861.059857
-10.206860 -0.534243 -4.015256 1601262861.084832
-10.235183 -0.536870 -4.034992 1601262861.109807
-10.263505 -0.539497 -4.054729 1601262861.134783
-10.291828 -0.542123 -4.074465 1601262861.184733
-10.320151 -0.544750 -4.094201 1601262861.209568
-10.348474 -0.547377 -4.113937 1601262861.234538
-10.376797 -0.550004 -4.133673 1601262861.259508
-10.405120 -0.552631 -4.153409 1601262861.284478
-10.433443 -0.555258 -4.173146 1601262861.334418
-10.461766 -0.557884 -4.192882 1601262861.359388
-10.490089 -0.560511 -4.212618 1601262861.384358
-10.518412 -0.563138 -4.232354 1601262861.409328
-10.546735 -0.565765 -4.252090 1601262861.459268
-10.575058 -0.568392 -4.271827 1601262861.484238
-10.603381 -0.571019 -4.291563 1601262861.509208
-10.631704 -0.573646 -4.311299 1601262861.559148
-10.660027 -0.576272 -4.331035 1601262861.584118
-10.688350 -0.578899 -4.350771 1601262861.609088
-10.716673 -0.581526 -4.370507 1601262861.634058
-10.744996 -0.584153 -4.390244 1601262861.683998
-10.773319 -0.586780 -4.409980 1601262861.709087
-10.801642 -0.589407 -4.429716 1601262861.734061
-10.829965 -0.592033 -4.449452 1601262861.784009
-10.858288 -0.594660 -4.469188 1601262861.808983
-10.886611 -0.597287 -4.488924 1601262861.858932
-10.914933 -0.599914 -4.508661 1601262861.883906
-10.943256 -0.602541 -4.528397 1601262861.908880
-10.971579 -0.605168 -4.548133 1601262861.933854
-10.999902 -0.607795 -4.567869 1601262861.958828
-11.028225 -0.610421 -4.587605 1601262862.013771
-11.056548 -0.613048 -4.607342 1601262862.033751
-11.084871 -0.615675 -4.627078 1601262862.058725
-11.113194 -0.618302 -4.646814 1601262862.083699
-11.141517 -0.620929 -4.666550 1601262862.108673
-11.169840 -0.623556 -4.686286 1601262862.158621
-11.198163 -0.626182 -4.706022 1601262862.183596
-11.226486 -0.628809 -4.725759 1601262862.208490
-11.254809 -0.631436 -4.745495 1601262862.233462
-11.283132 -0.634063 -4.765231 1601262862.258434
-11.311455 -0.636690 -4.784967 1601262862.313373
-11.339778 -0.639317 -4.804703 1601262862.333351
-11.368101 -0.641944 -4.824440 1601262862.358323
-11.396424 -0.644570 -4.844176 1601262862.408267
-11.424747 -0.647197 -4.863912 1601262862.433239
-11.453070 -0.649824 -4.883648 1601262862.453217
-11.481393 -0.652451 -4.903384 1601262862.478189
-11.509716 -0.655078 -4.923120 1601262862.503162
-11.538039 -0.657705 -4.942857 1601262862.553106
-11.566362 -0.660331 -4.962593 1601262862.578078
-11.594684 -0.662958 -4.982329 1601262862.603050
-11.623007 -0.665585 -5.002065 1601262862.628023
-11.651330 -0.668212 -5.021801 1601262862.652995
-11.679653 -0.670839 -5.041537 1601262862.702939
-11.707976 -0.673466 -5.061274 1601262862.727961
-11.736299 -0.676092 -5.081010 1601262862.757928
-11.764622 -0.678719 -5.100746 1601262862.777906
-11.792945 -0.681346 -5.120482 1601262862.802879
-11.821268 -0.683973 -5.140218 1601262862.852824
-11.849591 -0.686600 -5.159955 1601262862.877797
-11.877914 -0.689227 -5.179691 1601262862.902770
-11.906237 -0.691854 -5.199427 1601262862.927742
-11.934560 -0.694480 -5.219163 1601262862.952715
-11.962883 -0.697107 -5.238899 1601262863.002661
-11.991206 -0.699734 -5.258635 1601262863.027633
-12.019529 -0.702361 -5.278372 1601262863.052606
-12.047852 -0.704988 -5.298108 1601262863.077579
-12.076175 -0.707615 -5.317844 1601262863.127524
-12.104498 -0.710241 -5.337580 1601262863.152497
-12.132821 -0.712868 -5.357316 1601262863.177469
-12.161144 -0.715495 -5.377052 1601262863.202442
-12.189467 -0.718122 -5.396789 1601262863.227376
-12.217790 -0.720749 -5.416525 1601262863.277320
-12.246112 -0.723376 -5.436261 1601262863.302293
-12.274435 -0.726003 -5.455997 1601262863.352237
-12.302758 -0.728629 -5.475733 1601262863.377209
-12.331081 -0.731256 -5.495470 1601262863.427154
-12.359404 -0.733883 -5.515206 1601262863.452126
-12.387727 -0.736510 -5.534942 1601262863.477099
-12.416050 -0.739137 -5.554678 1601262863.502071
-12.444373 -0.741764 -5.574414 1601262863.527043
-12.472696 -0.744390 -5.594150 1601262863.576988
-12.501019 -0.747017 -5.613887 1601262863.601960
-12.529342 -0.749644 -5.633623 1601262863.626932
-12.557665 -0.752271 -5.653359 1601262863.651905
-12.585988 -0.754898 -5.673095 1601262863.676877
-12.614311 -0.757525 -5.692831 1601262863.726893
-12.642634 -0.760152 -5.712568 1601262863.751867
-12.670957 -0.762778 -5.732304 1601262863.776841
-12.699280 -0.765405 -5.752040 1601262863.801816
-12.727603 -0.768032 -5.771776 1601262863.826790
-12.755926 -0.770659 -5.791512 1601262863.876738
-12.784249 -0.773286 -5.811248 1601262863.901712
-12.812572 -0.775913 -5.830985 1601262863.926687
-12.840895 -0.778539 -5.850721 1601262863.951661
-12.869218 -0.781166 -5.870457 1601262863.976635
-12.897540 -0.783793 -5.890193 1601262864.026584
-12.925863 -0.786420 -5.909929 1601262864.051558
-12.954186 -0.789047 -5.929665 1601262864.076532
-12.982509 -0.791674 -5.949402 1601262864.101506
-13.010832 -0.794301 -5.969138 1601262864.151455
-13.039155 -0.796927 -5.988874 1601262864.171434
-13.067478 -0.799554 -6.008610 1601262864.196409
-13.095801 -0.802181 -6.028346 1601262864.221305
-13.124124 -0.804808 -6.048083 1601262864.271250
-13.152447 -0.807435 -6.067819 1601262864.296222
-13.180770 -0.810062 -6.087555 1601262864.321194
-13.209093 -0.812688 -6.107291 1601262864.346167
-13.237416 -0.815315 -6.127027 1601262864.371139
-13.265739 -0.817942 -6.146763 1601262864.426078
-13.294062 -0.820569 -6.166500 1601262864.446056
-13.322385 -0.823196 -6.186236 1601262864.471028
-13.350708 -0.825823 -6.205972 1601262864.496001
-13.379031 -0.828449 -6.225708 1601262864.520973
-13.407354 -0.831076 -6.245444 1601262864.575912
-13.435677 -0.833703 -6.265180 1601262864.595890
-13.464000 -0.836330 -6.284917 1601262864.620862
-13.492323 -0.838957 -6.304653 1601262864.645834
-13.520646 -0.841584 -6.324389 1601262864.670807
-13.548968 -0.844211 -6.344125 1601262864.720752
-13.577291 -0.846837 -6.363861 1601262864.750731
-13.605614 -0.849464 -6.383598 1601262864.770708
-13.633937 -0.852091 -6.403334 1601262864.795679
-13.662260 -0.854718 -6.423070 1601262864.820650
-13.690583 -0.857345 -6.442806 1601262864.870592
-13.718906 -0.859972 -6.462542 1601262864.895563
-13.747229 -0.862598 -6.482278 1601262864.925529
-13.775552 -0.865225 -6.502015 1601262864.970477
-13.803875 -0.867852 -6.521751 1601262864.995448
-13.832198 -0.870479 -6.541487 1601262865.045390
-13.860521 -0.873106 -6.561223 1601262865.070361
-13.888844 -0.875733 -6.580959 1601262865.100326
-13.917167 -0.878360 -6.600696 1601262865.125297
-13.945490 -0.880986 -6.620432 1601262865.145274
-13.973813 -0.883613 -6.640168 1601262865.195216
-14.002136 -0.886240 -6.659904 1601262865.220187
-14.030459 -0.888867 -6.679640 1601262865.245221
-14.058782 -0.891494 -6.699376 1601262865.270196
-14.087105 -0.894121 -6.719113 1601262865.320146
-14.115428 -0.896747 -6.738849 1601262865.345121
-14.143751 -0.899374 -6.758585 1601262865.370096
-14.172074 -0.902001 -6.778321 1601262865.395071
-14.200397 -0.904628 -6.798057 1601262865.445020
-14.228719 -0.907255 -6.817793 1601262865.469995
-14.257042 -0.909882 -6.837530 1601262865.494970
-14.285365 -0.912509 -6.857266 1601262865.519945
-14.313688 -0.915135 -6.877002 1601262865.544920
-14.342011 -0.917762 -6.896738 1601262865.594869
-14.370334 -0.920389 -6.916474 1601262865.619844
-14.398657 -0.923016 -6.936211 1601262865.644819
-14.426980 -0.925643 -6.955947 1601262865.669794
-14.455303 -0.928270 -6.975683 1601262865.694769
-14.483626 -0.930896 -6.995419 1601262865.744652
-14.511949 -0.933523 -7.015155 1601262865.769623
-14.540272 -0.936150 -7.034891 1601262865.794595
-14.568595 -0.938777 -7.054628 1601262865.819567
-14.596918 -0.941404 -7.074364 1601262865.844539
-14.625241 -0.944031 -7.094100 1601262865.894483
-14.653564 -0.946658 -7.113836 1601262865.914460
-14.681887 -0.949284 -7.133572 1601262865.939432
-14.710210 -0.951911 -7.153309 1601262865.969398
-14.738533 -0.954538 -7.173045 1601262865.989376
-14.766856 -0.957165 -7.192781 1601262866.039320
-14.795179 -0.959792 -7.212517 1601262866.064291
-14.823502 -0.962419 -7.232253 1601262866.089263
-14.851825 -0.965045 -7.251989 1601262866.144202
-14.880147 -0.967672 -7.271726 1601262866.164179
-14.908470 -0.970299 -7.291462 1601262866.189151
-14.936793 -0.972926 -7.311198 1601262866.214123
-14.965116 -0.975553 -7.330934 1601262866.264136
-14.993439 -0.978180 -7.350670 1601262866.289110
-15.021762 -0.980807 -7.370406 1601262866.314085
-15.050085 -0.983433 -7.390143 1601262866.339059
-15.078408 -0.986060 -7.409879 1601262866.364033
-15.106731 -0.988687 -7.429615 1601262866.413981
-15.135054 -0.991314 -7.449351 1601262866.438955
-15.163377 -0.993941 -7.469087 1601262866.463929
-15.191700 -0.996568 -7.488824 1601262866.488904
-15.220023 -0.999194 -7.508560 1601262866.538852
-15.248346 -1.001821 -7.528296 1601262866.563826
-15.276669 -1.004448 -7.548032 1601262866.613774
-15.304992 -1.007075 -7.567768 1601262866.638748
-15.333315 -1.009702 -7.587504 1601262866.663723
-15.361638 -1.012329 -7.607241 1601262866.693692
-15.389961 -1.014955 -7.626977 1601262866.713671
-15.418284 -1.017582 -7.646713 1601262866.763540
-15.446607 -1.020209 -7.666449 1601262866.788512
-15.474930 -1.022836 -7.686185 1601262866.813483
-15.503253 -1.025463 -7.705921 1601262866.838454
-15.531575 -1.028090 -7.725658 1601262866.863426
-15.559898 -1.030717 -7.745394 1601262866.913368
-15.588221 -1.033343 -7.765130 1601262866.938340
-15.616544 -1.035970 -7.784866 1601262866.968306
-15.644867 -1.038597 -7.804602 1601262866.988283
-15.673190 -1.041224 -7.824339 1601262867.013254
-15.701513 -1.043851 -7.844075 1601262867.063197
-15.729836 -1.046478 -7.863811 1601262867.088168
-15.758159 -1.049104 -7.883547 1601262867.113140
-15.786482 -1.051731 -7.903283 1601262867.163082
-15.814805 -1.054358 -7.923019 1601262867.193048
-15.843128 -1.056985 -7.942756 1601262867.213025
-15.871451 -1.059612 -7.962492 1601262867.237997
-15.899774 -1.062239 -7.982228 1601262867.263018
-15.928097 -1.064866 -8.001964 1601262867.312963
-15.956420 -1.067492 -8.021700 1601262867.342931
-15.984743 -1.070119 -8.041437 1601262867.362909
-16.013066 -1.072746 -8.061173 1601262867.387882
-16.041389 -1.075373 -8.080909 1601262867.412854
-16.069712 -1.078000 -8.100645 1601262867.462800
-16.098035 -1.080627 -8.120381 1601262867.487773
-16.126358 -1.083253 -8.140117 1601262867.512745
-16.154681 -1.085880 -8.159854 1601262867.537718
-16.183003 -1.088507 -8.179590 1601262867.562691
-16.211326 -1.091134 -8.199326 1601262867.612637
-16.239649 -1.093761 -8.219062 1601262867.637609
-16.267972 -1.096388 -8.238798 1601262867.657588
-16.296295 -1.099015 -8.258534 1601262867.682560
-16.324618 -1.101641 -8.278271 1601262867.707533
-16.352941 -1.104268 -8.298007 1601262867.757465
-16.381264 -1.106895 -8.317743 1601262867.782439
-16.409587 -1.109522 -8.337479 1601262867.807413
-16.437910 -1.112149 -8.357215 1601262867.832387
-16.466233 -1.114776 -8.376952 1601262867.882334
-16.494556 -1.117402 -8.396688 1601262867.907308
-16.522879 -1.120029 -8.416424 1601262867.932282
-16.551202 -1.122656 -8.436160 1601262867.957256
-16.579525 -1.125283 -8.455896 1601262868.007203
-16.607848 -1.127910 -8.475632 1601262868.032177
-16.636171 -1.130537 -8.495369 1601262868.087120
-16.664494 -1.133164 -8.515105 1601262868.107099
-16.692817 -1.135790 -8.534841 1601262868.157046
-16.721140 -1.138417 -8.554577 1601262868.182020
-16.749463 -1.141044 -8.574313 1601262868.206994
-16.777786 -1.143671 -8.594049 1601262868.231968
-16.806109 -1.146298 -8.613786 1601262868.256918
-16.834432 -1.148925 -8.633522 1601262868.306869
-16.862754 -1.151551 -8.653258 1601262868.331844
-16.891077 -1.154178 -8.672994 1601262868.356819
-16.919400 -1.156805 -8.692730 1601262868.381794
-16.947723 -1.159432 -8.712467 1601262868.406770
-16.976046 -1.162059 -8.732203 1601262868.456720
-17.004369 -1.164686 -8.751939 1601262868.481696
-17.032692 -1.167312 -8.771675 1601262868.506671
-17.061015 -1.169939 -8.791411 1601262868.531646
-17.089338 -1.172566 -8.811147 1601262868.556622
-17.117661 -1.175193 -8.830884 1601262868.606572
-17.145984 -1.177820 -8.850620 1601262868.631547
-17.174307 -1.180447 -8.870356 1601262868.656523
-17.202630 -1.183074 -8.890092 1601262868.681498
-17.230953 -1.185700 -8.909828 1601262868.731449
-17.259276 -1.188327 -8.929565 1601262868.756424
-17.287599 -1.190954 -8.949301 1601262868.781354
-17.315952 -1.193596 -8.968788 1601262868.806328
-17.344275 -1.196222 -8.988524 1601262868.831302
-17.372598 -1.198849 -9.008261 1601262868.881250
-17.400920 -1.201476 -9.027997 1601262868.906224
-17.429243 -1.204103 -9.047733 1601262868.931198
-17.457566 -1.206730 -9.067469 1601262868.956172
-17.485874 -1.209351 -9.087330 1601262868.981146
-17.514197 -1.211978 -9.107066 1601262869.031094
-17.542520 -1.214605 -9.126802 1601262869.056068
-17.570843 -1.217232 -9.146538 1601262869.081042
-17.599166 -1.219858 -9.166274 1601262869.125995
-17.627488 -1.222485 -9.186011 1601262869.150969
-17.655811 -1.225112 -9.205747 1601262869.175943
-17.684134 -1.227739 -9.225483 1601262869.205912
-17.712457 -1.230366 -9.245219 1601262869.230886
-17.740780 -1.232993 -9.264955 1601262869.280794
-17.769103 -1.235620 -9.284691 1601262869.305763
-17.797426 -1.238246 -9.304428 1601262869.330732
-17.825749 -1.240873 -9.324164 1601262869.355702
-17.854072 -1.243500 -9.343900 1601262869.375677
-17.882395 -1.246127 -9.363636 1601262869.425616
-17.910718 -1.248754 -9.383372 1601262869.450585
-17.939041 -1.251381 -9.403108 1601262869.475554
-17.967364 -1.254007 -9.422845 1601262869.500524
-17.995687 -1.256634 -9.442581 1601262869.525493
-18.024010 -1.259261 -9.462317 1601262869.575432
-18.052333 -1.261888 -9.482053 1601262869.600401
-18.080656 -1.264515 -9.501789 1601262869.625371
-18.108979 -1.267142 -9.521526 1601262869.650340
-18.137302 -1.269769 -9.541262 1601262869.700279
-18.165625 -1.272395 -9.560998 1601262869.725248
-18.193948 -1.275022 -9.580734 1601262869.775286
-18.222271 -1.277649 -9.600470 1601262869.800258
-18.250594 -1.280276 -9.620206 1601262869.825230
-18.278916 -1.282903 -9.639943 1601262869.850202
-18.307239 -1.285530 -9.659679 1601262869.875174
-18.335562 -1.288156 -9.679415 1601262869.925117
-18.363885 -1.290783 -9.699151 1601262869.950089
-18.392208 -1.293410 -9.718887 1601262869.975061
-18.420531 -1.296037 -9.738624 1601262870.000033
-18.448854 -1.298664 -9.758360 1601262870.049977
-18.477177 -1.301291 -9.778096 1601262870.074948
-18.505500 -1.303918 -9.797832 1601262870.099920
-18.533823 -1.306544 -9.817568 1601262870.124892
-18.562146 -1.309171 -9.837304 1601262870.174836
-18.590469 -1.311798 -9.857041 1601262870.199808
-18.618792 -1.314425 -9.876777 1601262870.224779
-18.647115 -1.317052 -9.896513 1601262870.249751
-18.675438 -1.319679 -9.916249 1601262870.274877
-18.703761 -1.322305 -9.935985 1601262870.324839
-18.732084 -1.324932 -9.955721 1601262870.349820
-18.760407 -1.327559 -9.975458 1601262870.374801
-18.788730 -1.330186 -9.995194 1601262870.404779
-18.817053 -1.332813 -10.014930 1601262870.424764
-18.845376 -1.335440 -10.034666 1601262870.474726
-18.873699 -1.338067 -10.054402 1601262870.499707
-18.902022 -1.340693 -10.074139 1601262870.524689
-18.930344 -1.343320 -10.093875 1601262870.549670
-18.958667 -1.345947 -10.113611 1601262870.599632
-18.986990 -1.348574 -10.133347 1601262870.624614
-19.015313 -1.351201 -10.153083 1601262870.649595
-19.043636 -1.353828 -10.172819 1601262870.699557
-19.071959 -1.356454 -10.192556 1601262870.724538
-19.100282 -1.359081 -10.212292 1601262870.749519
-19.128605 -1.361708 -10.232028 1601262870.774501
-19.156928 -1.364335 -10.251764 1601262870.824224
-19.185251 -1.366962 -10.271500 1601262870.849192
-19.213574 -1.369589 -10.291236 1601262870.869167
-19.241897 -1.372215 -10.310973 1601262870.894136
-19.270220 -1.374842 -10.330709 1601262870.949067
-19.298543 -1.377469 -10.350445 1601262870.969042
-19.326866 -1.380096 -10.370181 1601262870.994011
-19.355189 -1.382723 -10.389917 1601262871.018980
-19.383512 -1.385350 -10.409654 1601262871.043948
-19.411835 -1.387977 -10.429390 1601262871.098879
-19.440158 -1.390603 -10.449126 1601262871.123848
-19.468481 -1.393230 -10.468862 1601262871.143823
-19.496804 -1.395857 -10.488598 1601262871.168792
-19.525127 -1.398484 -10.508334 1601262871.218729
-19.553450 -1.401111 -10.528071 1601262871.243698
-19.581773 -1.403738 -10.547807 1601262871.293755
-19.610095 -1.406364 -10.567543 1601262871.318729
-19.638418 -1.408991 -10.587279 1601262871.343704
-19.666741 -1.411618 -10.607015 1601262871.368678
-19.695064 -1.414245 -10.626752 1601262871.393653
