1601262854.836491 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.841485 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.846480 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.851474 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.856469 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.861463 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.866458 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.871452 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.876446 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.881441 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.886436 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.891430 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.896425 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.901419 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.906414 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.911408 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.916402 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.921397 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.926391 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.931386 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.941375 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.951364 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.956358 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.961353 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.966347 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.971342 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.976336 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.981331 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.986325 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.991319 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262854.996314 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.001308 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.006303 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.011297 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.016292 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.021286 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.026281 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.031275 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.036270 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.041264 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.046259 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.051253 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.056248 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.061242 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.066237 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.071231 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.076226 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.081220 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.086215 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.091209 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.096204 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.101198 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.106192 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.111187 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.116181 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.126170 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.136159 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.146216 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.151212 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.156208 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.161203 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.166199 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.171195 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.176190 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.181186 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.186182 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.191177 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.196173 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.201169 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.206164 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.211160 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.216155 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.221151 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.226147 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.231142 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.236138 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.241134 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.246129 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.251125 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.256120 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.261116 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.266112 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.271107 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.276103 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.281099 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.286094 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.296086 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.301081 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.311073 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.321064 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.326060 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.331055 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.336051 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.341047 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.346042 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.351038 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.356033 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.361029 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.366025 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.371020 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.376016 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.381012 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.386007 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.391003 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.395998 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.400994 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.405990 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.410985 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.415981 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.420977 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.425972 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.430968 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.435964 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.440959 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.450951 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.460942 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.470933 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.475929 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.480924 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.485920 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.490916 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.495911 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.500907 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.505903 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.510898 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.515894 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.520890 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.525885 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.530881 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.535877 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.540872 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.545868 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.550864 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.555859 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.560855 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.565850 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.570846 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.575842 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.580837 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.585833 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.590829 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.600820 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.610811 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.615807 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.620802 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.625798 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.630794 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.635789 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.640785 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.645623 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.650617 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.655611 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.660604 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.665598 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.670592 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.675586 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.680579 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.685573 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.690567 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.695560 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.700554 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.705548 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.710541 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.715535 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.720529 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.725522 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.730516 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.735510 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.740503 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.745497 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.750491 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.755484 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.760478 0.002293 0.000034 0.039620 0.000000 -0.000000
1601262855.765472 0.002293 0.000034 0.039620 0.000000 -0.000000
