1601943831.340071 0.007329 -0.006239 0.000308 -0.063965 0.014648 -1.002930 -22.200001 2.850000 -18.450001 38.593674 
1601943831.350204 -0.001184 -0.009432 0.000308 -0.059570 0.013672 -1.010254 -19.049999 1.950000 -19.350000 38.596668 
1601943831.360391 -0.000120 -0.004111 0.000308 -0.059082 0.015625 -0.975098 -19.950001 3.300000 -18.750000 38.617634 
1601943831.370448 -0.000120 0.007596 0.001372 -0.062988 0.018066 -0.989258 -21.600000 3.000000 -17.549999 38.608650 
1601943831.380498 -0.000120 0.009724 -0.002884 -0.060547 0.018555 -1.011230 -20.250000 2.100000 -17.700001 38.614639 
1601943831.390628 -0.000120 0.007596 -0.005013 -0.060059 0.015625 -0.996582 -19.799999 3.000000 -19.049999 38.578697 
1601943831.400656 -0.001184 0.012917 -0.002884 -0.062500 0.017090 -1.004883 -19.500000 1.350000 -18.150000 38.605656 
1601943831.410764 -0.001184 0.009724 -0.002884 -0.064453 0.016113 -1.015137 -19.500000 2.100000 -18.150000 38.608650 
1601943831.420837 -0.002249 0.003339 -0.001820 -0.063477 0.010254 -1.002930 -20.250000 2.100000 -18.450001 38.578697 
1601943831.430708 0.000944 0.002275 -0.001820 -0.062988 0.007812 -1.004395 -19.950001 0.000000 -18.450001 38.596668 
1601943831.441048 -0.001184 0.003339 -0.001820 -0.062500 0.007324 -1.007812 -20.250000 2.550000 -18.150000 38.623627 
1601943831.451100 -0.001184 -0.006239 0.001372 -0.062988 0.001953 -1.006348 -19.950001 1.350000 -19.200001 38.581692 
1601943831.461205 0.002008 -0.004111 -0.000756 -0.066895 0.004883 -1.003906 -19.500000 2.850000 -20.549999 38.596668 
1601943831.471308 0.000944 -0.012625 -0.005013 -0.063477 0.003418 -1.013184 -19.350000 1.200000 -19.049999 38.584690 
1601943831.481393 -0.000120 -0.023267 -0.000756 -0.068848 0.001953 -1.015137 -18.450001 1.800000 -18.450001 38.638603 
1601943831.491500 0.003073 -0.025395 -0.003949 -0.065918 0.005859 -1.017090 -19.799999 2.250000 -19.049999 38.572708 
1601943831.501591 0.002008 -0.029652 0.000308 -0.075684 0.013672 -0.958008 -19.200001 0.600000 -18.450001 38.596668 
1601943831.511737 -0.003313 -0.007303 0.000308 -0.076660 0.012207 -0.991699 -19.500000 3.600000 -18.750000 38.575703 
1601943831.521788 -0.003313 -0.001982 0.000308 -0.080566 0.011230 -1.005859 -19.200001 2.100000 -18.750000 38.569714 
1601943831.531878 -0.001184 0.015045 -0.002884 -0.074219 0.011230 -0.965332 -19.200001 1.800000 -17.700001 38.575703 
1601943831.541922 0.006265 0.023559 0.000308 -0.073242 0.013184 -1.008301 -20.850000 1.200000 -19.049999 38.599663 
1601943831.552031 -0.002249 0.011853 -0.002884 -0.065918 0.010254 -1.047363 -20.549999 1.650000 -20.100000 38.602661 
1601943831.562102 -0.000120 -0.007303 -0.005013 -0.071777 0.013184 -1.018066 -19.200001 1.800000 -19.200001 38.611645 
1601943831.572232 0.000944 -0.015817 -0.003949 -0.073730 0.014160 -0.989258 -19.799999 1.950000 -18.299999 38.605656 
1601943831.582288 0.003073 -0.012625 0.001372 -0.075195 0.015625 -1.012695 -19.350000 1.650000 -18.600000 38.599663 
1601943831.592448 -0.000120 -0.012625 -0.002884 -0.074707 0.011719 -0.991211 -21.600000 2.700000 -20.100000 38.584690 
1601943831.602544 -0.003313 -0.000918 0.001372 -0.071289 0.013184 -0.976562 -20.549999 1.650000 -18.299999 38.590679 
1601943831.612631 0.000944 0.011853 0.001372 -0.067871 0.011719 -0.998047 -19.799999 3.750000 -19.350000 38.605656 
1601943831.622699 -0.000120 0.008660 -0.000756 -0.062012 0.012695 -1.013184 -20.850000 2.250000 -17.549999 38.599663 
1601943831.632791 0.002008 0.007596 -0.001820 -0.061523 0.008301 -0.999512 -19.500000 1.350000 -18.750000 38.626621 
1601943831.642874 -0.001184 0.002275 -0.002884 -0.059570 0.009766 -1.020020 -20.100000 2.250000 -18.600000 38.620632 
1601943831.652973 0.000944 -0.010496 0.000308 -0.062500 0.009277 -1.013672 -20.250000 3.600000 -18.450001 38.599663 
1601943831.663081 -0.002249 -0.007303 -0.002884 -0.065918 0.010254 -0.996094 -20.250000 1.800000 -19.200001 38.572708 
1601943831.673153 0.002008 -0.004111 0.000308 -0.069336 0.009766 -0.986328 -20.250000 2.550000 -18.150000 38.590679 
1601943831.683211 -0.001184 0.003339 -0.001820 -0.069336 0.009277 -1.005859 -19.049999 1.200000 -20.100000 38.608650 
1601943831.693393 -0.003313 0.005467 0.001372 -0.064453 0.006348 -1.001465 -19.500000 2.550000 -18.450001 38.527779 
1601943831.703392 0.003073 0.004403 0.000308 -0.064941 0.010254 -1.002930 -19.950001 1.050000 -20.549999 38.599663 
1601943831.713531 -0.000120 0.004403 0.000308 -0.059082 0.010254 -1.015625 -20.850000 2.250000 -19.049999 38.584690 
1601943831.723556 -0.001184 -0.007303 -0.001820 -0.058105 0.010742 -1.016113 -20.700001 1.050000 -19.500000 38.578697 
1601943831.733682 0.002008 -0.007303 -0.001820 -0.061035 0.012207 -1.003418 -19.350000 2.700000 -17.850000 38.581692 
1601943831.743767 0.000944 -0.007303 -0.000756 -0.064453 0.013184 -1.000977 -19.799999 1.650000 -18.600000 38.632610 
1601943831.753883 -0.000120 -0.003047 -0.002884 -0.066406 0.017090 -1.000977 -21.000000 3.600000 -18.450001 38.620632 
1601943831.763934 0.000944 0.000146 -0.000756 -0.065918 0.016113 -1.000488 -21.000000 3.600000 -18.750000 38.611645 
1601943831.774048 0.000944 0.008660 -0.000756 -0.068848 0.017578 -1.000977 -20.100000 3.000000 -17.549999 38.596668 
1601943831.784130 -0.002249 0.005467 -0.003949 -0.065918 0.016602 -1.010742 -19.950001 2.550000 -18.450001 38.578697 
1601943831.794264 0.004137 0.000146 0.000308 -0.070312 0.009766 -1.016113 -18.600000 2.700000 -17.850000 38.584690 
1601943831.804314 0.003073 -0.000918 -0.001820 -0.069824 0.012695 -1.014648 -20.549999 1.650000 -17.850000 38.620632 
1601943831.814400 0.003073 -0.001982 -0.001820 -0.069824 0.009766 -1.003418 -20.549999 1.950000 -17.850000 38.602661 
1601943831.824582 -0.001184 -0.001982 0.001372 -0.071777 0.006348 -0.997070 -19.200001 3.600000 -19.500000 38.572708 
1601943831.834604 0.004137 0.000146 0.001372 -0.071289 0.006348 -0.996582 -20.700001 1.350000 -17.700001 38.596668 
1601943831.844711 0.003073 0.004403 0.001372 -0.059082 0.003418 -1.003906 -20.250000 0.300000 -18.750000 38.554737 
1601943831.854766 0.002008 0.000146 -0.001820 -0.070312 0.001465 -1.003418 -20.250000 2.100000 -17.700001 38.620632 
1601943831.864862 0.002008 -0.001982 -0.002884 -0.067383 0.001953 -1.005371 -19.350000 0.900000 -19.049999 38.590679 
1601943831.874948 0.002008 0.001210 0.000308 -0.070312 0.004883 -1.003418 -20.250000 1.800000 -19.200001 38.578697 
1601943831.885080 -0.000120 -0.001982 0.000308 -0.068848 0.006836 -1.005371 -19.500000 3.300000 -18.150000 38.578697 
1601943831.895211 0.000944 -0.001982 -0.001820 -0.065918 0.005859 -0.997559 -18.000000 2.550000 -17.100000 38.575703 
1601943831.905263 -0.002249 0.002275 0.001372 -0.065430 0.014160 -1.000000 -19.799999 1.950000 -18.600000 38.554737 
1601943831.915365 0.000944 0.005467 0.001372 -0.071289 0.013184 -0.974609 -19.350000 1.650000 -19.049999 38.590679 
1601943831.925385 -0.002249 0.024623 -0.003949 -0.068848 0.011230 -0.999023 -20.850000 1.650000 -18.600000 38.599663 
1601943831.935506 -0.005441 0.029944 -0.001820 -0.063965 0.017090 -1.006836 -20.250000 2.850000 -18.450001 38.608650 
1601943831.945667 0.002008 0.034201 0.001372 -0.066406 0.012695 -0.979004 -19.049999 1.650000 -19.350000 38.614639 
1601943831.955742 0.000944 0.032073 0.001372 -0.062500 0.018066 -1.024902 -20.850000 0.900000 -19.350000 38.560726 
1601943831.965741 -0.008634 0.018238 -0.001820 -0.066406 0.018555 -1.023926 -20.100000 1.950000 -20.100000 38.569714 
1601943831.975848 -0.004377 0.007596 -0.001820 -0.062012 0.012695 -1.025879 -19.799999 1.650000 -17.549999 38.584690 
1601943831.985925 0.000944 0.006531 -0.005013 -0.061523 0.010254 -1.009277 -18.750000 1.800000 -18.150000 38.581692 
1601943831.996022 0.000944 0.005467 0.001372 -0.059082 0.009766 -1.017578 -20.850000 1.950000 -19.350000 38.587685 
1601943832.006212 -0.001184 -0.001982 -0.001820 -0.058594 0.007812 -0.994141 -18.750000 3.600000 -19.200001 38.575703 
1601943832.016267 -0.004377 -0.000918 -0.002884 -0.063477 0.004883 -1.003906 -20.700001 2.850000 -19.950001 38.605656 
1601943832.026314 0.003073 0.005467 -0.002884 -0.060547 0.006836 -1.005859 -20.100000 1.650000 -18.299999 38.587685 
1601943832.036440 0.003073 0.002275 -0.006077 -0.063965 0.008789 -1.010742 -21.450001 3.300000 -17.700001 38.575703 
1601943832.046508 -0.000120 -0.000918 -0.001820 -0.062988 0.007812 -1.007324 -20.250000 1.800000 -17.700001 38.563721 
1601943832.056607 -0.001184 -0.007303 -0.001820 -0.064453 0.010742 -1.017578 -19.950001 2.100000 -19.200001 38.536766 
1601943832.066715 0.002008 -0.013689 0.000308 -0.068359 0.012207 -1.014160 -19.799999 3.000000 -17.549999 38.623627 
1601943832.076806 0.005201 -0.023267 0.002437 -0.069824 0.013184 -1.008789 -20.700001 2.550000 -17.700001 38.560726 
1601943832.086906 0.002008 -0.033909 0.001372 -0.072754 0.012207 -1.017090 -20.100000 3.000000 -19.049999 38.614639 
1601943832.097033 -0.001184 -0.041359 0.003501 -0.075195 0.009766 -1.004883 -20.700001 3.300000 -18.450001 38.599663 
1601943832.107094 0.003073 -0.040294 0.001372 -0.073730 0.007812 -1.011719 -21.750000 2.850000 -19.200001 38.620632 
1601943832.117186 0.000944 -0.033909 0.002437 -0.072266 0.006348 -0.979492 -19.950001 0.300000 -19.950001 38.590679 
1601943832.127307 -0.002249 -0.016881 -0.000756 -0.077148 0.008301 -0.959961 -20.100000 2.700000 -17.250000 38.587685 
1601943832.137395 -0.000120 0.002275 -0.000756 -0.068848 0.005371 -0.978516 -20.850000 1.950000 -19.350000 38.569714 
1601943832.147401 -0.004377 0.013981 -0.002884 -0.067383 0.005371 -1.000488 -19.049999 3.750000 -18.299999 38.569714 
1601943832.157564 0.004137 0.020366 -0.005013 -0.067383 0.007324 -0.993164 -20.700001 2.850000 -18.150000 38.602661 
1601943832.167588 0.002008 0.019302 -0.007141 -0.066406 0.008301 -1.005371 -21.000000 1.050000 -17.400000 38.629616 
1601943832.177695 -0.000120 0.002275 -0.005013 -0.073730 0.013184 -1.034180 -20.850000 3.000000 -18.299999 38.584690 
1601943832.187744 -0.001184 -0.012625 -0.005013 -0.074707 0.015625 -1.011230 -19.350000 1.950000 -18.600000 38.581692 
1601943832.197930 -0.000120 -0.012625 -0.001820 -0.080078 0.020996 -0.997559 -19.350000 2.700000 -18.600000 38.593674 
1601943832.207976 0.003073 -0.012625 -0.000756 -0.078125 0.017578 -0.997559 -20.850000 1.950000 -18.600000 38.593674 
1601943832.218082 -0.001184 -0.007303 0.002437 -0.073730 0.013184 -0.995605 -20.100000 1.650000 -19.049999 38.611645 
1601943832.228185 -0.004377 0.006531 0.002437 -0.063477 0.008789 -0.983887 -20.100000 3.000000 -18.299999 38.605656 
1601943832.238271 -0.001184 0.008660 0.000308 -0.059570 0.008789 -1.003906 -19.950001 3.300000 -16.650000 38.578697 
1601943832.248409 0.002008 0.005467 0.002437 -0.050781 0.006836 -1.014648 -19.200001 0.600000 -19.950001 38.593674 
1601943832.258411 0.002008 0.002275 -0.003949 -0.052246 0.004395 -1.004395 -20.850000 2.250000 -18.299999 38.602661 
1601943832.268509 -0.002249 -0.003047 -0.000756 -0.054199 0.007324 -1.009277 -19.799999 4.200000 -18.600000 38.602661 
1601943832.278652 -0.000120 -0.007303 -0.001820 -0.061035 0.008301 -1.000977 -19.950001 2.550000 -19.200001 38.596668 
1601943832.288666 -0.001184 -0.004111 -0.003949 -0.067383 0.010742 -0.992187 -19.799999 1.950000 -17.850000 38.629616 
1601943832.298818 -0.000120 -0.000918 -0.003949 -0.071289 0.010254 -0.993164 -20.549999 0.450000 -19.350000 38.617634 
1601943832.308930 -0.001184 0.001210 -0.001820 -0.070312 0.013184 -0.999512 -19.950001 3.600000 -18.450001 38.578697 
1601943832.318977 -0.001184 0.002275 -0.001820 -0.070312 0.017090 -1.006348 -19.799999 2.700000 -20.100000 38.596668 
1601943832.329081 -0.000120 0.000146 0.001372 -0.071777 0.014160 -1.009766 -18.750000 2.550000 -18.450001 38.614639 
1601943832.339131 -0.001184 -0.006239 0.004565 -0.070312 0.010254 -1.003906 -18.750000 2.550000 -18.450001 38.581692 
1601943832.349263 0.000944 -0.007303 0.000308 -0.068848 0.011719 -1.003418 -19.500000 2.100000 -18.450001 38.593674 
1601943832.359434 -0.002249 -0.004111 0.000308 -0.069824 0.008789 -0.993652 -19.500000 2.850000 -18.150000 38.578697 
1601943832.369483 -0.000120 0.000146 0.001372 -0.073242 0.007812 -0.989746 -19.950001 1.800000 -18.150000 38.644592 
1601943832.379554 -0.001184 0.004403 0.000308 -0.072266 0.009766 -0.999512 -20.700001 1.350000 -18.450001 38.596668 
1601943832.389581 -0.001184 0.006531 -0.000756 -0.073242 0.008789 -1.005859 -20.549999 1.950000 -18.600000 38.638603 
1601943832.399684 0.000944 0.003339 -0.001820 -0.070312 0.004883 -1.010254 -19.950001 2.100000 -17.100000 38.614639 
1601943832.409817 0.002008 -0.000918 0.001372 -0.070312 0.006836 -1.012207 -19.799999 2.250000 -19.350000 38.587685 
1601943832.419801 -0.001184 -0.004111 -0.003949 -0.069336 0.007812 -1.010254 -19.350000 1.650000 -18.600000 38.596668 
1601943832.429972 -0.000120 -0.007303 -0.003949 -0.071289 0.007812 -1.000488 -20.700001 3.300000 -19.500000 38.596668 
1601943832.439740 -0.000120 -0.005175 -0.001820 -0.068359 0.011719 -0.998535 -20.700001 1.800000 -18.750000 38.611645 
1601943832.450130 -0.001184 0.001210 -0.001820 -0.071289 0.012207 -1.001465 -19.350000 1.950000 -19.049999 38.602661 
1601943832.460264 0.000944 0.005467 -0.002884 -0.073242 0.010742 -1.000000 -19.950001 2.550000 -18.450001 38.605656 
1601943832.470402 0.002008 0.006531 -0.001820 -0.069824 0.011230 -1.002930 -20.100000 2.700000 -18.600000 38.611645 
1601943832.480453 0.002008 0.003339 0.003501 -0.064453 0.014648 -1.011230 -19.049999 2.250000 -17.549999 38.593674 
1601943832.490558 -0.001184 0.001210 0.002437 -0.064941 0.014160 -1.006348 -19.350000 3.000000 -18.299999 38.572708 
1601943832.500582 0.000944 -0.003047 0.001372 -0.058594 0.015137 -1.010254 -19.200001 1.350000 -17.700001 38.572708 
1601943832.510769 0.002008 -0.000918 0.001372 -0.057617 0.011230 -0.998535 -21.600000 3.000000 -19.350000 38.587685 
1601943832.520800 -0.002249 -0.001982 0.000308 -0.055176 0.007324 -1.003418 -20.549999 1.950000 -17.850000 38.581692 
1601943832.530900 -0.000120 0.001210 0.000308 -0.054687 0.009766 -1.000488 -19.500000 3.300000 -19.950001 38.587685 
1601943832.540982 -0.003313 0.001210 -0.000756 -0.054687 0.007812 -1.004883 -21.450001 1.350000 -19.500000 38.605656 
1601943832.551084 -0.001184 0.000146 -0.006077 -0.058594 0.011230 -1.006836 -18.450001 2.550000 -17.700001 38.620632 
1601943832.561186 -0.001184 0.000146 -0.003949 -0.062012 0.007324 -1.008301 -19.049999 3.450000 -18.299999 38.602661 
1601943832.571251 -0.000120 -0.000918 -0.006077 -0.066895 0.012695 -1.007812 -19.500000 3.600000 -18.750000 38.566719 
1601943832.581381 -0.002249 -0.001982 -0.002884 -0.070801 0.014648 -1.002441 -21.000000 4.650000 -18.450001 38.593674 
1601943832.591465 -0.000120 0.000146 0.000308 -0.074219 0.015625 -1.005859 -19.350000 2.700000 -16.799999 38.596668 
1601943832.601506 -0.002249 -0.000918 -0.000756 -0.078125 0.013672 -1.003418 -20.700001 1.800000 -19.200001 38.581692 
1601943832.611638 -0.000120 -0.000918 0.003501 -0.075684 0.011719 -1.007812 -19.799999 3.450000 -18.299999 38.533772 
1601943832.621740 -0.000120 -0.000918 0.003501 -0.070312 0.008301 -1.011230 -21.150000 2.250000 -18.600000 38.593674 
1601943832.631824 -0.003313 0.000146 0.001372 -0.066406 0.008789 -1.006836 -20.850000 3.450000 -19.650000 38.575703 
1601943832.641903 -0.002249 0.000146 0.002437 -0.067871 0.001953 -1.008301 -19.950001 2.850000 -18.450001 38.599663 
1601943832.651980 -0.000120 -0.000918 -0.000756 -0.064941 0.003418 -1.003418 -20.250000 2.550000 -19.500000 38.575703 
1601943832.662086 -0.000120 0.001210 -0.002884 -0.065918 0.007812 -1.000488 -19.950001 4.050000 -18.150000 38.557732 
1601943832.672157 -0.000120 0.000146 -0.001820 -0.072266 0.009766 -1.001465 -18.450001 3.300000 -17.700001 38.593674 
1601943832.682245 -0.000120 0.001210 -0.002884 -0.070312 0.012207 -1.000977 -20.250000 2.100000 -18.750000 38.569714 
1601943832.692290 -0.001184 0.004403 -0.001820 -0.074219 0.011230 -1.007812 -20.700001 1.800000 -19.200001 38.584690 
1601943832.702410 0.000944 -0.001982 0.000308 -0.074707 0.016113 -1.010742 -19.950001 1.350000 -17.700001 38.593674 
1601943832.712538 0.002008 -0.000918 -0.002884 -0.066406 0.011719 -1.007324 -20.100000 3.000000 -19.049999 38.608650 
1601943832.722270 0.000944 -0.005175 0.000308 -0.068359 0.014160 -1.001953 -20.250000 1.350000 -18.750000 38.623627 
1601943832.732720 0.002008 0.000146 0.000308 -0.067871 0.010254 -1.002441 -20.100000 0.900000 -18.600000 38.587685 
1601943832.742853 0.000944 -0.000918 0.000308 -0.061035 0.009277 -0.993164 -19.799999 2.700000 -19.350000 38.611645 
1601943832.752957 0.002008 0.001210 0.001372 -0.062012 0.009766 -0.998047 -19.500000 2.550000 -17.400000 38.602661 
1601943832.762985 0.002008 0.001210 -0.001820 -0.061035 0.011719 -1.001465 -19.950001 2.100000 -18.750000 38.587685 
1601943832.773101 -0.001184 0.001210 -0.001820 -0.062500 0.009766 -1.000000 -19.500000 3.300000 -18.750000 38.608650 
1601943832.783208 -0.002249 -0.000918 -0.002884 -0.062988 0.008301 -0.998047 -20.100000 2.700000 -19.049999 38.548748 
1601943832.793180 -0.000120 -0.004111 -0.000756 -0.060059 0.009766 -1.005371 -18.750000 1.800000 -17.700001 38.614639 
1601943832.803395 -0.000120 0.000146 -0.001820 -0.063477 0.012207 -1.005371 -19.500000 2.550000 -18.450001 38.599663 
1601943832.813454 -0.000120 -0.000918 0.000308 -0.064453 0.009277 -1.003906 -19.350000 2.250000 -17.850000 38.596668 
1601943832.823587 0.002008 0.000146 -0.000756 -0.063965 0.010742 -0.997070 -19.500000 3.300000 -18.450001 38.590679 
1601943832.833642 0.000944 0.000146 -0.000756 -0.067383 0.011719 -1.006836 -18.750000 2.550000 -19.200001 38.626621 
1601943832.843716 -0.000120 -0.000918 -0.002884 -0.068359 0.012695 -1.004883 -19.500000 2.850000 -19.200001 38.572708 
1601943832.853741 0.002008 -0.001982 0.000308 -0.073242 0.012207 -1.002930 -20.100000 1.650000 -19.049999 38.602661 
1601943832.863844 0.000944 0.001210 -0.001820 -0.075195 0.013184 -1.000488 -19.950001 1.800000 -18.750000 38.575703 
1601943832.874002 -0.000120 0.000146 0.001372 -0.076172 0.014160 -0.997559 -19.950001 2.850000 -17.700001 38.545750 
1601943832.884064 -0.003313 -0.000918 0.001372 -0.077148 0.014648 -1.004395 -20.250000 1.350000 -18.150000 38.611645 
1601943832.894190 -0.002249 0.001210 0.002437 -0.072754 0.007324 -1.004395 -20.250000 3.600000 -18.750000 38.584690 
1601943832.904317 -0.000120 0.001210 0.000308 -0.073242 0.009277 -0.999023 -20.250000 2.100000 -18.750000 38.587685 
1601943832.914405 -0.004377 -0.001982 0.000308 -0.071777 0.010742 -1.003418 -20.250000 2.550000 -16.650000 38.611645 
1601943832.924459 0.000944 0.000146 0.001372 -0.070801 0.007812 -1.001465 -19.500000 3.300000 -17.400000 38.605656 
1601943832.934560 -0.002249 -0.003047 -0.002884 -0.068848 0.006836 -0.999512 -20.100000 1.650000 -17.549999 38.587685 
1601943832.944627 -0.000120 -0.001982 -0.001820 -0.071289 0.009277 -1.005371 -20.250000 2.550000 -20.250000 38.569714 
1601943832.954741 0.003073 -0.000918 -0.001820 -0.071777 0.012695 -0.997559 -20.850000 3.000000 -19.350000 38.617634 
1601943832.964802 0.000944 -0.000918 -0.001820 -0.072754 0.012207 -1.001465 -21.450001 2.100000 -20.250000 38.602661 
1601943832.974900 0.002008 0.000146 -0.002884 -0.073730 0.014648 -1.004395 -19.200001 3.300000 -19.200001 38.608650 
1601943832.984982 -0.000120 0.000146 -0.001820 -0.073730 0.010254 -1.004883 -19.950001 2.850000 -19.200001 38.554737 
1601943832.995085 -0.000120 0.000146 -0.000756 -0.068359 0.013672 -1.004883 -21.000000 2.850000 -19.200001 38.593674 
1601943833.005192 -0.001184 -0.000918 0.002437 -0.064941 0.011230 -1.001953 -19.799999 3.000000 -19.650000 38.596668 
1601943833.015272 -0.000120 -0.000918 0.002437 -0.061035 0.010254 -1.003418 -18.750000 3.300000 -18.750000 38.587685 
1601943833.025398 0.000944 0.001210 0.003501 -0.058594 0.009277 -1.000488 -19.799999 1.950000 -18.600000 38.587685 
1601943833.035480 0.002008 0.001210 0.000308 -0.056152 0.010254 -0.999512 -20.250000 2.850000 -19.200001 38.596668 
1601943833.045528 -0.001184 0.001210 -0.003949 -0.058105 0.008789 -0.998535 -20.850000 1.650000 -19.049999 38.557732 
1601943833.055687 0.002008 -0.000918 0.000308 -0.058594 0.008789 -0.999023 -19.500000 2.850000 -18.150000 38.608650 
1601943833.065684 0.000944 0.001210 -0.001820 -0.061035 0.010254 -1.005371 -21.000000 1.800000 -19.200001 38.608650 
1601943833.075826 0.000944 0.000146 -0.002884 -0.062500 0.010254 -1.005859 -19.350000 3.000000 -19.350000 38.596668 
1601943833.085905 -0.000120 -0.001982 -0.005013 -0.068848 0.014648 -1.003906 -18.750000 2.100000 -18.750000 38.575703 
1601943833.095984 -0.002249 0.000146 -0.003949 -0.068359 0.013672 -1.008301 -19.500000 2.550000 -18.750000 38.611645 
1601943833.106140 -0.000120 0.002275 0.000308 -0.069824 0.016113 -1.000000 -20.549999 3.000000 -18.299999 38.596668 
1601943833.116187 0.002008 0.001210 0.000308 -0.071289 0.013672 -1.006348 -19.950001 3.300000 -18.750000 38.605656 
1601943833.126296 0.000944 0.001210 -0.001820 -0.071289 0.011230 -1.006836 -20.549999 3.750000 -19.350000 38.650581 
1601943833.136467 -0.000120 0.000146 0.001372 -0.069824 0.009277 -1.004883 -19.950001 3.300000 -19.500000 38.620632 
1601943833.146458 0.000944 0.002275 -0.001820 -0.070801 0.007812 -1.004395 -20.250000 4.050000 -19.500000 38.617634 
1601943833.156563 -0.000120 0.001210 0.001372 -0.069824 0.006836 -1.003906 -20.100000 3.750000 -20.400000 38.617634 
1601943833.166620 -0.000120 -0.000918 -0.000756 -0.069336 0.007324 -1.006348 -21.450001 1.800000 -19.200001 38.614639 
1601943833.176751 -0.001184 0.002275 -0.002884 -0.069824 0.007812 -1.006836 -20.549999 3.750000 -17.549999 38.593674 
1601943833.186827 -0.000120 0.000146 -0.001820 -0.069336 0.005859 -1.000977 -19.049999 2.700000 -20.700001 38.599663 
1601943833.196907 -0.001184 -0.000918 -0.002884 -0.071777 0.012695 -1.006348 -21.450001 2.550000 -19.500000 38.578697 
